,Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
6654,UPHIN50985,CHAYAL TIMES,चायल टाइम्स,157297.0,UPHIN/2022/84742,ASIF JAFRI VIKRAT,UP,LUCKNOW,D
6655,UPHIN42052,STATE NEWS TIMES,,110898.0,UPHIN/2011/38341,MOHD. SHAHNAWAZ KHAN,UP,LUCKNOW,D
6656,UPHIN50881,COMMONWHEEL TIMES,कॉमनवील टाइम्स,156952.0,UPHIN/2022/84397,SHASHI SHARMA,UP,LUCKNOW,D
6657,UPHIN43233,RUCHI TIMES,,118578.0,UPHIN/2012/46021,PANKAJ KUMAR SRIVASTAVA,UP,LUCKNOW,D
6658,UPHIN43255,RAMESHWARAM TIMES,,118744.0,UPHIN/2011/46187,S.P. SHUKLA,UP,LUCKNOW,D
6659,UPHIN44973,SPECTRA TIMES,स्पेक्ट्रा टाइम्स,131726.0,UPHIN/2014/59171,ASHISH SINGH,UP,LUCKNOW,D
6660,UPENG04507,AMERICAN TIMES,,,,JAMIL AHMAD,UP,LUCKNOW,D
6661,UPHIN51270,AKHAND BHARAT TIMES,,,,DEVENDRA SINGH YADAV,UP,LUCKNOW,D
6662,UPENG04459,URGENT TIMES,,159868.0,UPENG/2023/87313,ANITA CHANDRA,UP,LUCKNOW,D
6663,UPHIN50811,PRAGATI VEER TIMES,प्रगति वीर टाइम्स,159113.0,UPHIN/2023/86558,GAURAV VERMA,UP,LUCKNOW,D
6664,UPHIN39601,NISHPAKSH SAHARA TIMES,निष्पक्ष सहारा टाइम्स,101294.0,UPHIN/2009/28737,MOHANLAL MEHROTRA,UP,LUCKNOW,D
6665,UPHIN37808,RASHTRIYA NAVAL TIMES,राष्‍टीय नवल टाइम्‍स,96939.0,UPHIN/2008/24382,NAVAL KISHORE TRIPATHI,UP,LUCKNOW,D
6666,UPHIN38080,TIRTHRAJ TIMES,तीर्थराज टाइम्‍स,98160.0,UPHIN/2008/25603,G. P. TIWARI,UP,LUCKNOW,D
6667,UPHIN38576,ANAND TIMES,,51854.0,51854/ 91,VIRENDRA SINGH ANAND,UP,LUCKNOW,D
6668,UPHIN34448,PARIVARTAN TIMES,परिवर्तन टाइम्‍स,89748.0,UPHIN/2005/17191,RAKESH KUMAR SINGH,UP,LUCKNOW,D
6669,UPHIN33068,MOTION TIMES,,86271.0,UPHIN/2004/13714,SHABANA,UP,LUCKNOW,D
6670,UPHIN37657,MIRJAPUR TIMES,मिर्जापुर टाइम्स,96531.0,UPHIN/2008/23974,AJAY SHANKAR,UP,LUCKNOW,D
6671,UPHIN36830,KABIR TIMES,कबीर टाइम्स,94596.0,UPHIN/2007/22039,M/S. MEDIA BOOK INDIA PVT. LTD.,UP,LUCKNOW,D
6672,UPHIN48840,ITAUNJA TIMES,इटौंजा टाइम्स,158599.0,UPHIN/2019/86044,ARJUN JOURNALIST WELFARE ASSOCIATION,UP,LUCKNOW,D
6673,UPENG03388,RAAHAT TIMES,राहत टाइम्स,97958.0,UPENG/2008/25401,M.C. SAXENA,UP,LUCKNOW,D
6674,UPHIN36600,ADBHUT TIMES,अदभुत टाइम्स,93547.0,UPHIN/2007/20990,BHAGWAT SINGH BISHT,UP,LUCKNOW,D
6675,UPHIN36601,NORTH INDIA TIMES,नार्थ इण्डिया टाइम्स,93505.0,UPHIN/2006/20948,MAMTA PRADEEP,UP,LUCKNOW,D
6676,UPURD05125,ZOYA TIMES,जोया टाइम्स,141334.0,UPURD/2016/68779,MIRZA ARIF BEG,UP,LUCKNOW,D
6677,UPURD04622,IRAM AL HUDA TIMES,,116279.0,UPURD/2012/43722,MOHD. JUNAID FAROOQUI,UP,LUCKNOW,D
6678,UPURD04624,TABLIGH TIMES,,122161.0,UPURD/2012/49606,MEDIA BOOK INDIA PVT. LTD.,UP,LUCKNOW,D
6679,UPURD04950,YAKJEHTI TIMES,यकजहती टाइम्स,135701.0,UPURD/2015/63146,SARDAR NAQI LAL,UP,LUCKNOW,D
6680,UPHIN51511,AANJANEYAM TIMES,,,,VIVEK VERMA,UP,LUCKNOW,D
6681,UPURD04245,LAXMAN PURI TIMES,लक्ष्मणपुरी टाइम्स,100559.0,UPURD/2009/28002,TARA VERMA,UP,LUCKNOW,D
6682,UPHIN50828,THE TANPURA TIMES,द तानपुरा टाइम्स,159702.0,UPHIN/2023/87147,MANISH KUMAR PANDAY,UP,LUCKNOW,D
6683,UPHIN37589,MAIHER TIMES,मैहर टाइम्‍स,99374.0,UPHIN/2008/26817,RAM PRAKASH VERMA,UP,LUCKNOW,D
6684,UPHIN41769,SARVODAY TIMES,सर्वोदय टाइम्स,110845.0,UPHIN/2011/38288,ALOK KUMAR GUPTA,UP,LUCKNOW,D
6685,UPHIN35567,NASRA TIMES,नसरा टाइम्स,92594.0,UPHIN/2007/20037,JAMIL AHMAD,UP,LUCKNOW,D
6686,UPHIN39509,INDIA VOICE TIMES,इंडिया वाइस टाइम्स,103619.0,UPHIN/2010/31062,GEETA SINGH,UP,LUCKNOW,D
6687,UPHIN37771,RASHTRIYA SUCHANA TIMES,राष्ट्रीय सूचना टाइम्स,100827.0,UPHIN/2008/28270,ARVIND PANDEY,UP,LUCKNOW,D
6688,UPHIN43583,DEHRADUN TIMES,,121647.0,UPHIN/2013/49092,ANIL VERMA,UP,LUCKNOW,D
6689,UPHIN42921,SUPRABHAT TIMES,,116293.0,UPHIN/2012/43736,REETA SINGH,UP,LUCKNOW,D
6690,UPHIN42654,SWECHHA TIMES,स्वेच्छा टाइम्स,131932.0,UPHIN/2013/59377,ANOOP KUMAR SHARMA,UP,LUCKNOW,D
6691,UPHIN44734,GANINATH TIMES,,126814.0,UPHIN/2013/54259,GOVIND PRASAD GUPTA,UP,LUCKNOW,D
6692,UPHIN44617,RASHTRIYA SATYAMEWA TIMES,,128867.0,UPHIN/2013/56312,RAMANAND SHASTRI,UP,LUCKNOW,D
6693,UPHIN43616,JAN JEEVAN TIMES,,124905.0,UPHIN/2013/52350,INDRA BHAN MISHRA,UP,LUCKNOW,D
6694,UPHIN43996,NILAY TIMES,,122646.0,UPHIN/2013/50091,EKTA SHRIVASTAVA,UP,LUCKNOW,D
6695,UPHIN45483,FOCUS TIMES,फोकस टाइम्स,130008.0,UPHIN/2014/57453,POONAM SINGH,UP,LUCKNOW,D
6696,UPHIN24936,VISHWA VIJETA TIMES,विश्‍व विजेता टाइम्‍स,74247.0,UPHIN/1999/01690,VINEETA TOMAR,UP,LUCKNOW,D
6697,UPENG03493,MANI TIMES,मनी टाइम्स,101182.0,UPENG/2009/28625,MANI SHANKER PANDEY,UP,LUCKNOW,D
6698,UPENG03723,THE YAM TIMES,,118264.0,UPENG/2012/45707,MIR FIRASATH ALI BAQRI,UP,LUCKNOW,D
6699,UPENG04449,COMMONWHEEL TIMES,कॉमनवील टाइम्‍स,156849.0,UPENG/2022/84294,SHASHI SHARMA,UP,LUCKNOW,D
6700,UPHIN50843,NEXT INDIA TIMES DAILY NEWSPAPER,नेक्स्ट इंडिया टाइम्स डेली न्यूजपेपर,156582.0,UPHIN/2021/84027,NEXT INDIA PRIVATE LIMITED,UP,LUCKNOW,D
6701,UPURD04582,ARSH TIMES,,119828.0,UPURD/2012/47271,SYED VIQAR MEHDI RIZVI,UP,LUCKNOW,D
6702,UPURD05051,SALAM TIMES,सलाम टाइम्स,133082.0,UPURD/2014/60527,SONAL YADAV,UP,LUCKNOW,D
6703,UPHIN46582,ANWARUL TIMES,अनवारूल टाइम्‍स,137214.0,UPHIN/2015/64659,MOHMAD ANWARUL HAQ,UP,LUCKNOW,D
6704,UPHIN45001,BHOLE NATH TIMES,भोलेनाथ टाइम्स,130357.0,UPHIN/2014/57802,SUNDER LAL YADAV,UP,LUCKNOW,D
6705,UPHIN35663,RAHAT TIMES,राहत टाइम्स,94922.0,UPHIN/2007/22365,DR. M.C. SAXENA,UP,LUCKNOW,D
6706,UPBIL04705,VISHWAVANI TIMES,विश्ववाणी टाइम्स,137609.0,UPBIL/2015/65054,RAMANAND SHASTRI,UP,LUCKNOW,D
6707,UPBIL04904,THE TIMES OF LEGEND,,142372.0,UPBIL/2016/69817,NEERAJ KUMAR KANOJIA,UP,LUCKNOW,D
6708,UPHIN19549,DADARI SAMACHAR TIMES,,59784.0,59784/ 94,DEENA NATH GUPTA,UP,LUCKNOW,D
6709,UPENG03847,BAREILLY TIMES OF INDIA,,145577.0,UPENG/2015/73022,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
6710,UPENG03892,TIMES DAY,,124524.0,UPENG/2013/51969,MANISH SARAF,UP,LUCKNOW,D
6711,UPENG03759,PROMPT TIMES,,116014.0,UPENG/2012/43457,SATYA DEV TIWARI,UP,LUCKNOW,D
6712,UPHIN43317,PATHSHALA TIMES,,119001.0,UPHIN/2012/46444,PANKAJ AGNIHOTRI,UP,LUCKNOW,D
6713,UPHIN47965,6AM NEWSTIMES,6 एएम न्यूज टाइम्स,147856.0,UPHIN/2017/75301,ANJALI YADAV,UP,LUCKNOW,D
6714,UPHIN32805,UDYAMI RAJDHANI TIMES,,84372.0,UPHIN/2003/11815,SURESH KRISHAN,UP,LUCKNOW,D
6715,UPHIN45755,TOSS TIMES,टास टाइम्स,133148.0,UPHIN/2014/60593,OMKAR TIWARI,UP,LUCKNOW,D
6716,UPURD04040,RAHAT TIMES,राहत टाइम्‍स,97959.0,UPURD/2008/25402,M.C. SAXENA,UP,LUCKNOW,D
6717,UPHIN51299,PUBLIC NEWS TIMES,पब्लिक न्यूज़ टाइम्स,158648.0,UPHIN/2019/86093,KUSHAL SINGH,UP,LUCKNOW,D
6718,UPHIN51025,NAVDOOT TIMES,नवदूत टाइम्‍स,159558.0,UPHIN/2023/87003,SANTOSH SHUKLA,UP,LUCKNOW,D
6719,UPHIN50928,SHRIMAD TIMES,,,UR,DEVENDRA SINGH YADAV,UP,LUCKNOW,D
6720,UPHIN50655,GURUTVA TIMES,गुरूत्वा टाइम्स,159110.0,UPHIN/2023/86555,GAURAV VERMA,UP,LUCKNOW,D
6721,UPHIN34193,WAHEED BHARAT TIMES,वहीद भारत टाइम्स,88072.0,UPHIN/2005/15515,ARIF MUQEEM,UP,LUCKNOW,D
6722,UPHIN32145,SUMAN SARITA TIMES,सुमन सरिता टाइम्स,82848.0,UPHIN/2003/10291,SMT. ASHA KOL,UP,LUCKNOW,D
6723,UPHIN36766,HUSAINI TIMES,हुसैनी टाइम्स,94035.0,UPHIN/2007/21478,NAZAR MEHANDI,UP,LUCKNOW,D
6724,UPHIN45328,LOC TIMES,एल ओ सी टाइम्स,133404.0,UPHIN/2015/60849,DINESH KUMAR MISHRA,UP,LUCKNOW,D
6725,UPHIN45132,DISHA TIMES,दिशा टाइम्स,128455.0,UPHIN/2014/55900,SUNITA GUPTA,UP,LUCKNOW,D
6726,UPURD04327,AMERICAN TIMES,अमेरिकन टाइम्स,102400.0,UPURD/2009/29843,JAMIL AHMAD,UP,LUCKNOW,D
6727,UPURD03957,MIRZAPUR TIMES,मिर्जापुर टाइम्स,96059.0,UPURD/2008/23502,AJAY SHANKAR,UP,LUCKNOW,D
6728,UPURD04060,ADAB TIMES,अदब टाइम्स,95838.0,UPURD/2008/23281,SMT. T.R. RIJVI,UP,LUCKNOW,D
6729,UPHIN47165,DEEPRAJ TIMES,दीपराज टाइम्स,138108.0,UPHIN/2015/65553,KRIPASHANKAR AWASTHI,UP,LUCKNOW,D
6730,UPHIN47597,THE UNITY TIMES,द यूनिटी टाइम्स,150428.0,UPHIN/2016/77873,YAMUNA PRASAD PANDEY,UP,LUCKNOW,D
6731,UPHIN47757,WRITERS TIMES,रायटर्स टाइम्स,150962.0,UPHIN/2019/78407,MUKESH KUMAR SHRIVASTAVA,UP,LUCKNOW,D
6732,UPHIN37235,UNITECH TIMES,यूनिटेक टाइम्स,97041.0,UPHIN/2008/24484,AMIT KUMAR BAJPAI,UP,LUCKNOW,D
6733,UPHIN39726,SHAN TIMES,शान टाइम्स,102841.0,UPHIN/2009/30284,J.B.S.MASS COMMUNICATION,UP,LUCKNOW,D
6734,UPURD04783,NAZISH TIMES,,124594.0,UPURD/2013/52039,KAMRAN ASAD,UP,LUCKNOW,D
6735,UPHIN27679,CITY TIMES,,74958.0,UPHIN/1999/02401,M C I 5 MEDIA COMMUNICATION PVT. LTD,UP,LUCKNOW,D
6736,UPHIN37714,LAXMAN PURI TIMES,लक्ष्मणपुरी टाइम्स,96566.0,UPHIN/2007/24009,TARA VARMA,UP,LUCKNOW,D
6737,UPHIN37750,JAN NEWS TIMES,,98862.0,UPHIN/2008/26305,UMESH SINGH,UP,LUCKNOW,D
6738,UPENG04014,RAJWADA TIMES,रजवाड़ा टाइम्‍स,144662.0,UPENG/2016/72107,B.B.SINGH CHAUHAN,UP,LUCKNOW,D
6739,UPHIN42771,KANWHIZ TIMES,,114620.0,UPHIN/2012/42063,RAKESH KUMAR PANDEY,UP,LUCKNOW,D
6740,UPHIN49798,PROGRESSIVE TIMES,प्रोग्रेसिव टाइम्स,154497.0,UPHIN/2021/81942,HARSH PANDEY,UP,LUCKNOW,D
6741,UPHIN43440,MUDRA TIMES,मुद्रा टाइम्स,133701.0,UPHIN/2014/61146,M/S V.M.T. MEDIA,UP,LUCKNOW,D
6742,UPHIN43728,JAN UPKAR TIMES,,124055.0,UPHIN/2013/51500,VINOD KUMAR SHUKLA,UP,LUCKNOW,D
6743,UPHIN44041,PRADESH RAKSHAK TIMES,प्रदेश रक्षक टाइम्स,122891.0,UPHIN/2013/50336,LAL BABU GIRI,UP,LUCKNOW,D
6744,UPHIN44219,MUDGAL TIMES,,126130.0,UPHIN/2012/53575,ANUJ KUMAR SHARMA,UP,LUCKNOW,D
6745,UPHIN50997,GREENWAY TIMES,,,,DHARMENDRA ARYA,UP,LUCKNOW,D
6746,UPHIN50906,CITIZEN TIMES,सिटीजन टाइम्स,156955.0,UPHIN/2022/84400,YOGESH KUMAR,UP,LUCKNOW,D
6747,UPHIN50691,SHIRDI TIMES,शिरडी टाइम्स,156887.0,UPHIN/2023/84332,SRI PRAKASH VISHWAKARMA,UP,LUCKNOW,D
6748,UPHIN49041,DEJI TIMES,डेजी टाइम्स,150918.0,UPHIN/2018/78363,ANWAR HUSSAIN,UP,LUCKNOW,D
6749,UPHIN46352,DILKUSHA TIMES,दिलकुशा टाइम्स,137405.0,UPHIN/2015/64850,SAMEER SINGH,UP,LUCKNOW,D
6750,UPHIN35622,SCHOLAR TIMES,स्‍कालर टाइम्‍स,90851.0,UPHIN/2006/18294,AJAY BHALLA,UP,LUCKNOW,D
6751,UPHIN45081,NATIONAL DETECTIVE TIMES,नेशनल डिटेक्टिव टाइम्स,128329.0,UPHIN/2014/55774,SHIV KUMAR PANDEY,UP,LUCKNOW,D
6752,UPHIN47087,THE CLASSICAL TIMES,द क्लासिकल टाइम्स,140629.0,UPHIN/2016/68074,SARITA KUSHWAHA,UP,LUCKNOW,D
6753,UPHIN33298,PRADHAN TIMES,,85378.0,UPHIN/2004/12821,SUBHASH SHARMA,UP,LUCKNOW,D
6754,UPHIN24999,KUBER TIMES,,67115.0,67115/ 97,M/S KUBER MEDIA LTD.,UP,LUCKNOW,D
6755,UPHIN11935,TARUN TIMES,,35463.0,35463/ 79,YOGESH KUMAR YOGIRAJAN,UP,LUCKNOW,D
6756,UPURD05058,LEADER TIMES,लीडर टाइम्स,136279.0,UPURD/2015/63724,SHAHID ABBAS,UP,LUCKNOW,D
6757,UPURD04671,NAVED TIMES,,121295.0,UPURD/2013/48740,SHIV BAHADUR SINGH,UP,LUCKNOW,D
6758,UPHIN45802,THE ACHIEVER TIMES,द अचीवर टाइम्स,133457.0,UPHIN/2015/60902,VIVEK SRIVASTAVA,UP,LUCKNOW,D
6759,UPHIN45905,SHUBHANJALI TIMES,शुभांजलि टाइम्‍स,132033.0,UPHIN/2014/59478,ATUL KUMAR MISHRA,UP,LUCKNOW,D
6760,UPHIN41469,DASTAK TIMES,,110349.0,UPHIN/2010/37792,RAM KUMAR SINGH,UP,LUCKNOW,D
6761,UPHIN44557,PRABHUSATTA TIMES,प्रभुसत्ता टाइम्स,128392.0,UPHIN/2014/55837,UMESH CHANDRA KHARWAR,UP,LUCKNOW,D
6762,UPENG04157,PRAJATANTRA TIMES,प्रजातंत्र टाइम्žस,142038.0,UPENG/2016/69483,YOGESH BAJPAI,UP,LUCKNOW,D
6763,UPENG02747,LUCKNOW TIMES OF INDIA,लखनऊ टाइम्स ऑफ़ इंडिया,78510.0,UPENG/2002/05853,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
6764,UPHIN19394,HIRA TIMES,,58389.0,58389/ 93,SUBHASH CHANDRA,UP,LUCKNOW,D
6765,UPHIN50488,DIGNITY TIMES,,,,AMRISH SHUKLA,UP,LUCKNOW,D
6766,UPHIN40432,SHAH TIMES,शाह टाइम्स,104020.0,UPHIN/2009/31463,M/S SHAH PUBLICATION,UP,LUCKNOW,D
6767,UPHIN40134,USHA TENDER TIMES,उषा टेंडर टाइम्स,102520.0,UPHIN/2009/29963,USHA VERMA,UP,LUCKNOW,D
6768,UPHIN44423,SANDAULI TIMES,,126771.0,UPHIN/2013/54216,VIKAS YADAV,UP,LUCKNOW,D
6769,UPHIN46634,DIYA TIMES,दिया टाइम्स,136023.0,UPHIN/2015/63468,RAJENDRA KUMAR YADAV,UP,LUCKNOW,D
6770,UPHIN46688,PRABAL TIMES,प्रबल टाइम्स,136313.0,UPHIN/2015/63758,KRISHAN KUMAR SRIVASTAVA,UP,LUCKNOW,D
6771,UPHIN45485,PRIME TIMES,प्राईम टाईम्‍स,130021.0,UPHIN/2014/57466,MAHIMA PANDEY,UP,LUCKNOW,D
6772,UPHIN38863,SHAURYA TIMES,शौर्य टाइम्स,102512.0,UPHIN/2009/29955,ARCHANA SHUKLA,UP,LUCKNOW,D
6773,UPHIN35360,SARHAD TIMES,सरहद टाइम्‍स,91001.0,UPHIN/2005/18444,FATIMA SIDDIQUI,UP,LUCKNOW,D
6774,UPHIN42836,ARJIT TIMES,,121374.0,UPHIN/2012/48819,ABHA SINGH,UP,LUCKNOW,D
6775,UPHIN18957,TULIKA TIMES,,62259.0,62259/ 94,SUMITRA SRIVASTAVA,UP,LUCKNOW,D
6776,UPENG03442,CALL OF TIMES,कॉल ऑफ टाइम्स,101151.0,UPENG/2009/28594,SYED AKHTARUL MULK,UP,LUCKNOW,D
6777,UPENG03845,AGRA TIMES,आगरा टाइम्स,135952.0,UPENG/2015/63397,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
6778,UPENG03849,MEERUT TIMES OF INDIA,मेरठ टाइम्स ऑफ़ इंडिया,134897.0,UPENG/2015/62342,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
6779,UPHIN51558,RASHTRIYA LOKMAT TIMES,राष्ट्रीय लोकमत टाइम्स,160397.0,UPHIN/2022/87842,MOHAMMAD IQBAL,UP,LUCKNOW,D
6780,UPENG04479,SALAM TIMES,,,,SONAL YADAV,UP,LUCKNOW,D
6781,UPHIN50492,RUDRA TIMES,,,,SNEH LATA,UP,LUCKNOW,D
6782,UPHIN48948,RIDA TIMES,रिदा टाइम्स,151946.0,UPHIN/2020/79391,NASEEM ALIYA,UP,LUCKNOW,D
6783,UPHIN49240,GOVARDHAN TIMES,गोवर्धन टाइम्स,153652.0,UPHIN/2021/81097,MANOJ KUMAR DUBEY,UP,LUCKNOW,D
6784,UPHIN49588,PRAKHAR MIMANSA TIMES,,156856.0,UPHIN/2021/84301,JAGESHWARI DWIVEDI,UP,LUCKNOW,D
6785,UPHIN50242,SHIZA TIMES,शिज़ा टाइम्स,155952.0,UPHIN/2022/83397,ASIFA,UP,LUCKNOW,D
6786,UPURD03955,HUSAINI TIMES,हुसैनी टाइम्स,94051.0,UPURD/2007/21494,NAZAR MEHANDI,UP,LUCKNOW,D
6787,UPURD03962,CITY TIMES,,96537.0,UPURD/2008/23980,M C I 5 MEDIA COMMUNICATION PVT. LTD,UP,LUCKNOW,D
6788,UPURD05478,QISMAT TIMES,किस्मत टाइम्स,156180.0,UPURD/2022/83625,SANTOSH SHUKLA,UP,LUCKNOW,D
6789,UPHIN02665,TIMES OF SARITA,टाइम्स ऑफ सरिता,155404.0,UPHIN/2019/82849,SARITA RANI,UP,LUCKNOW,D
6790,UPHIN50524,SAJJAD TIMES,सज्जाद टाइम्स,155608.0,UPHIN/2022/83053,JAMAL MIRZA,UP,LUCKNOW,D
6791,UPHIN36204,WAHEED BHARAT TIMES,वहीद भारत टाइम्स,92782.0,UPHIN/2006/20225,ARIF MUQEEM,UP,LUCKNOW,DE
6792,UPHIN36643,CITY TIMES,सिटी टाइम्स,93674.0,UPHIN/2007/21117,M C I 5 MEDIA COMMUNICATION PVT. LTD,UP,LUCKNOW,DE
6793,UPHIN49528,SUNO TIMES,सुनो टाइम्स,158353.0,UPHIN/2021/85798,VIJAY SEN YADAV,UP,LUCKNOW,DE
6794,UPHIN14912,URJA TIMES,ऊर्जा टाइम्स,54301.0,54301/ 91,AARTI TRIPATHI,UP,LUCKNOW,DE
6795,UPENG02284,THE TIMES OF INDIA,द टाइम्स ऑफ़ इंडिया,40361.0,40361/ 83,"BENNETT, COLEMAN & CO. LTD.",UP,LUCKNOW,DS
6796,UPENG03689,ARABIAN TIMES,अरेबियन टाइम्‍स,144725.0,UPENG/2016/72170,MOHAMMAD TARIQUE SALEEM,UP,LUCKNOW,F
6797,UPHIN18121,NEW GLEYAR TIMES,न्यू ग्लेयर टाइम्स,58373.0,58373/ 93,HIMANSU BHATNAGAR,UP,LUCKNOW,F
6798,UPBIL03377,MIRACLE TIMES,मिराइकल टाइम्स,93588.0,UPBIL/2007/21031,MOHD. JAFAR KHAN,UP,LUCKNOW,F
6799,UPHIN38855,MINORITY TIMES,माइनारिटी टाइम्स,101139.0,UPHIN/2009/28582,ABDUL HALIM,UP,LUCKNOW,F
6800,UPHIN43836,FOCUS TIMES,,125809.0,UPHIN/2013/53254,POONAM SINGH,UP,LUCKNOW,F
6801,UPBIL04835,NEWS TIMES POST,,,UR,SAURABH MISHRA,UP,LUCKNOW,F
6802,UPHIN20325,DHANGAURAV TIMES,,62586.0,62586/ 95,VIJAY KUMAR DIXIT,UP,LUCKNOW,F
6803,UPHIN30606,SANGHMITRA TIMES,,80532.0,UPHIN/2002/07975,SUJIT KUMAR SINGH,UP,LUCKNOW,F
6804,UPHIN33080,AVIRAL TIMES,,86408.0,UPHIN/2004/13851,VINOD TANDAN,UP,LUCKNOW,F
6805,UPURD04041,PRADESH MUDDA TIMES,प्रदेश मुददा टाइम्स,97949.0,UPURD/2008/25392,MOHD. WASEEM,UP,LUCKNOW,F
6806,UPHIN51291,RASHTRIYA LOKSATTA TIMES,,,UR,MOHAMMAD IQBAL,UP,LUCKNOW,F
6807,UPENG04278,NEWS TIMES POST,न्यूज टाइम्स पोस्ट,144482.0,UPENG/2016/71927,SAURABH MISHRA,UP,LUCKNOW,F
6808,UPHIN16948,KALBE ABID TIMES,,51671.0,51671/ 89,SHASHILATA,UP,LUCKNOW,F
6809,UPHIN31222,VIKENDRIT SATTA TIMES,,80823.0,UPHIN/2002/08266,SUNIL SINGH,UP,LUCKNOW,F
6810,UPHIN48425,NEWS TIMES POST,न्‍यूज टाइम्‍स पोस्‍ट,144480.0,UPHIN/2016/71925,SAURABH MISHRA,UP,LUCKNOW,F
6811,UPHIN43511,DIVYA SHAKTI TIMES,,122854.0,UPHIN/2013/50299,RAVI SRIVASTAVA,UP,LUCKNOW,F
6812,UPHIN49259,RASHTRIYA LOKMAT TIMES,राष्ट्रीय लोकमत टाइम्स,153340.0,UPHIN/2020/80785,MOHAMMAD IQBAL,UP,LUCKNOW,F
6813,UPHIN50280,INGITA TIMES,इंगिता टाइम्स,156746.0,UPHIN/2023/84191,RAJESH KUMAR GUPTA,UP,LUCKNOW,F
6814,UPHIN17736,MAA SHAKTI ARCHANA TIMES,,57554.0,57554/ 93,KEDAR NATH,UP,LUCKNOW,F
6815,UPHIN17989,SWATANTRA SANKALP TIMES,स्वतंत्र संकल्प टाइम्स,63877.0,63877/ 93,NIDHI SRIVASTAVA,UP,LUCKNOW,F
6816,UPHIN21227,RASHTRIYA EKIKARAN TIMES,,68479.0,68479/ 97,LEELAWATI PAL,UP,LUCKNOW,F
6817,UPHIN36229,INDIA CITYZEN TIMES,इंडिया सिटीजन टाइम्स,96649.0,UPHIN/2008/24092,MOHD. WASEEM,UP,LUCKNOW,F
6818,UPHIN25507,SUYASH AANAND TIMES,,70764.0,70764/ 99,RAMANAND SHASTRI,UP,LUCKNOW,F
6819,UPBIL02017,NISHPAKSH RAJDHANI TIMES,,59701.0,59701/ 94,YASIR BARNI,UP,LUCKNOW,F
6820,UPURD03866,LABOUR LARI TIMES,लेबर लारी टाइम्स,95367.0,UPURD/2007/22810,ASANGATHIT MAZDOOR,UP,LUCKNOW,F
6821,UPHIN44676,KUSHAGRA TIMES,कुशाग्र टाइम्स,131993.0,UPHIN/2014/59438,SHRAD NIGAM,UP,LUCKNOW,F
6822,UPHIN38701,MAYA SAMACHAR TIMES BUREAU,,64265.0,64265/ 94,K.R. VINOD,UP,LUCKNOW,F
6823,UPHIN24518,SURYANCHAL TIMES,,66979.0,66979/ 97,AJAY DIXIT,UP,LUCKNOW,F
6824,UPHIN50958,CITIZEN TIMES,,157099.0,UPHIN/2022/84544,YOGESH KUMAR,UP,LUCKNOW,F
6825,UPHIN17754,HUSAINI TIMES,,55904.0,55904/ 92,NAZAR MEHANDI,UP,LUCKNOW,F
6826,UPHIN31061,VIDHATA TIMES,,81863.0,UPHIN/2002/09306,WASIM FATIMA ZAIDI,UP,LUCKNOW,F
6827,UPHIN18359,UDIT TIMES,,62681.0,62681/ 93,MANOJ KUMAR SHARMA,UP,LUCKNOW,F
6828,UPHIN41221,UDBHAV TIMES,उदभव टाइम्स,106978.0,UPHIN/2010/34421,ANAMIKA MISHRA,UP,LUCKNOW,F
6829,UPHIN20654,MA SHAKTI VINDHYA TIMES,,63514.0,63514/ 95,SARASWATI VERMA,UP,LUCKNOW,F
6830,UPBIL02014,NISHPAKSH RAJDHANI TIMES,,59702.0,59702/ 94,YASIR BARNI,UP,LUCKNOW,F
6831,UPHIN15183,RASHTRIYA ANUPAM TIMES,,56680.0,56680/ 92,JAMIL AHMAD,UP,LUCKNOW,F
6832,UPHIN50769,VIKENDRIT TIMES,विकेन्‍द्रित टाइम्‍स,160744.0,UPHIN/2023/88189,SUNIL SINGH,UP,LUCKNOW,F
6833,UPHIN22976,SUMAN SARITA TIMES,सुमन सरिता टाइम्स,65895.0,65895/ 96,ASHA KOUL,UP,LUCKNOW,F
6834,UPHIN31798,NANDMAHAR TIMES,,82687.0,UPHIN/2003/10130,UPENDRA VERMA,UP,LUCKNOW,F
6835,UPHIN40220,DIVAM TIMES,दिवम टाइम्स,102839.0,UPHIN/2009/30282,MAMTA SINGH,UP,LUCKNOW,F
6836,UPHIN32123,NEW ERA TIMES,,86021.0,UPHIN/2004/13464,SARVJEET SINGH CHAUHAN,UP,LUCKNOW,F
6837,UPHIN39861,GANINATH TIMES,गणिनाथ टाइम्स,105473.0,UPHIN/2010/32916,GOVIND PRASAD GUPTA,UP,LUCKNOW,F
6838,UPHIN30276,ODIYAN TIMES,,79063.0,UPHIN/2002/06506,SAVITRI DEVI,UP,LUCKNOW,F
6839,UPHIN35931,CITY TIMES,,92074.0,UPHIN/2006/19517,M C I 5 MEDIA COMMUNICATION PVT. LTD,UP,LUCKNOW,F
6840,UPHIN32753,LABOUR LARI TIMES,,87360.0,UPHIN/2005/14803,ASANGATHIT MAZDOOR MORCHA UNION,UP,LUCKNOW,F
